-13678000	4599500	0
-13676750	4599500	0
-13675500	4599500	0
-13674250	4599500	0
-13673000	4599500	0
-13671750	4599500	0
-13670500	4599500	0
-13669250	4599500	0
-13668000	4599500	0
-13666750	4599500	0
-13665500	4599500	0
-13664250	4599500	0
-13663000	4599500	0
-13661750	4599500	0
-13660500	4599500	0
-13659250	4599500	0
-13658000	4599500	0
-13656750	4599500	0
-13655500	4599500	0
-13654250	4599500	0
-13653000	4599500	0
-13651750	4599500	0
-13650500	4599500	0
-13649250	4599500	0
-13648000	4599500	0
-13646750	4599500	0
-13645500	4599500	0
-13644250	4599500	0
-13643000	4599500	0
-13641750	4599500	0
-13640500	4599500	0
-13639250	4599500	0
-13638000	4599500	0
-13636750	4599500	0
-13635500	4599500	0
-13634250	4599500	0
-13633000	4599500	0
-13631750	4599500	0
-13630500	4599500	0
-13629250	4599500	0
-13628000	4599500	0
-13626750	4599500	0
-13625500	4599500	0
-13624250	4599500	0
-13623000	4599500	0
-13621750	4599500	0
-13620500	4599500	0
-13619250	4599500	0
-13618000	4599500	0
-13616750	4599500	0
-13615500	4599500	0
-13614250	4599500	0
-13613000	4599500	0
-13611750	4599500	0
-13610500	4599500	0
-13609250	4599500	0
-13608000	4599500	0
-13606750	4599500	0
-13605500	4599500	0
-13604250	4599500	0
-13603000	4599500	0
-13601750	4599500	0
-13600500	4599500	0
-13599250	4599500	0
-13598000	4599500	0
-13596750	4599500	0
-13595500	4599500	0
-13594250	4599500	0
-13593000	4599500	0
-13591750	4599500	0
-13590500	4599500	0
-13589250	4599500	0
-13588000	4599500	0
-13586750	4599500	0
-13585500	4599500	0
-13724250	4600750	0
-13723000	4600750	0
-13721750	4600750	0
-13720500	4600750	0
-13719250	4600750	0
-13718000	4600750	0
-13716750	4600750	0
-13715500	4600750	0
-13714250	4600750	0
-13713000	4600750	0
-13711750	4600750	0
-13710500	4600750	0
-13709250	4600750	0
-13708000	4600750	0
-13706750	4600750	0
-13705500	4600750	0
-13704250	4600750	0
-13703000	4600750	0
-13701750	4600750	0
-13700500	4600750	0
-13699250	4600750	0
-13698000	4600750	0
-13696750	4600750	0
-13695500	4600750	0
-13694250	4600750	0
-13693000	4600750	0
-13691750	4600750	0
-13690500	4600750	0
-13689250	4600750	0
-13688000	4600750	0
-13686750	4600750	0
-13685500	4600750	0
-13684250	4600750	0
-13683000	4600750	0
-13681750	4600750	0
-13680500	4600750	0
-13679250	4600750	0
-13678000	4600750	0
-13676750	4600750	0
-13675500	4600750	0
-13674250	4600750	0
-13673000	4600750	0
-13671750	4600750	0
-13670500	4600750	0
-13669250	4600750	0
-13668000	4600750	0
-13666750	4600750	0
-13665500	4600750	0
-13664250	4600750	0
-13663000	4600750	0
-13661750	4600750	0
-13660500	4600750	0
-13659250	4600750	0
-13658000	4600750	0
-13656750	4600750	0
-13655500	4600750	0
-13654250	4600750	0
-13653000	4600750	0
-13651750	4600750	0
-13650500	4600750	0
-13649250	4600750	0
-13648000	4600750	0
-13646750	4600750	0
-13645500	4600750	0
-13644250	4600750	0
-13643000	4600750	0
-13641750	4600750	0
-13640500	4600750	0
-13639250	4600750	0
-13638000	4600750	0
-13636750	4600750	0
-13635500	4600750	0
-13634250	4600750	0
-13633000	4600750	0
-13631750	4600750	0
-13630500	4600750	0
-13629250	4600750	0
-13628000	4600750	0
-13626750	4600750	0
-13625500	4600750	0
-13624250	4600750	0
-13623000	4600750	0
-13621750	4600750	0
-13620500	4600750	0
-13619250	4600750	0
-13618000	4600750	0
-13616750	4600750	0
-13615500	4600750	0
-13614250	4600750	0
-13613000	4600750	0
-13611750	4600750	0
-13610500	4600750	0
-13609250	4600750	0
-13608000	4600750	0
-13606750	4600750	0
-13605500	4600750	0
-13604250	4600750	0
-13603000	4600750	0
-13601750	4600750	0
-13600500	4600750	0
-13599250	4600750	0
-13598000	4600750	0
-13596750	4600750	0
-13595500	4600750	0
-13594250	4600750	0
-13593000	4600750	0
-13591750	4600750	0
-13590500	4600750	0
-13589250	4600750	0
-13588000	4600750	0
-13586750	4600750	0
-13585500	4600750	0
-13724250	4602000	0
-13723000	4602000	0
-13721750	4602000	0
-13720500	4602000	0
-13719250	4602000	0
-13718000	4602000	0
-13716750	4602000	0
-13715500	4602000	0
-13714250	4602000	0
-13713000	4602000	0
-13711750	4602000	0
-13710500	4602000	0
-13709250	4602000	0
-13708000	4602000	0
-13706750	4602000	0
-13705500	4602000	0
-13704250	4602000	0
-13703000	4602000	0
-13701750	4602000	0
-13700500	4602000	0
-13699250	4602000	0
-13698000	4602000	0
-13696750	4602000	0
-13695500	4602000	0
-13694250	4602000	0
-13693000	4602000	0
-13691750	4602000	0
-13690500	4602000	0
-13689250	4602000	0
-13688000	4602000	0
-13686750	4602000	0
-13685500	4602000	0
-13684250	4602000	0
-13683000	4602000	0
-13681750	4602000	0
-13680500	4602000	0
-13679250	4602000	0
-13678000	4602000	0
-13676750	4602000	0
-13675500	4602000	0
-13674250	4602000	0
-13673000	4602000	0
-13671750	4602000	0
-13670500	4602000	0
-13669250	4602000	0
-13668000	4602000	0
-13666750	4602000	0
-13665500	4602000	0
-13664250	4602000	0
-13663000	4602000	0
-13661750	4602000	0
-13660500	4602000	0
-13659250	4602000	0
-13658000	4602000	0
-13656750	4602000	0
-13655500	4602000	0
-13654250	4602000	0
-13653000	4602000	0
-13651750	4602000	0
-13650500	4602000	0
-13649250	4602000	0
-13648000	4602000	0
-13646750	4602000	0
-13645500	4602000	0
-13644250	4602000	0
-13643000	4602000	0
-13641750	4602000	0
-13640500	4602000	0
-13639250	4602000	0
-13638000	4602000	0
-13636750	4602000	0
-13635500	4602000	0
-13634250	4602000	0
-13633000	4602000	0
-13631750	4602000	0
-13630500	4602000	0
-13629250	4602000	0
-13628000	4602000	0
-13626750	4602000	0
-13625500	4602000	0
-13624250	4602000	0
-13623000	4602000	0
-13621750	4602000	0
-13620500	4602000	0
-13619250	4602000	0
-13618000	4602000	0
-13616750	4602000	0
-13615500	4602000	0
-13614250	4602000	0
-13613000	4602000	0
-13611750	4602000	0
-13610500	4602000	0
-13609250	4602000	0
-13608000	4602000	0
-13606750	4602000	0
-13605500	4602000	0
-13604250	4602000	0
-13603000	4602000	0
-13601750	4602000	0
-13600500	4602000	0
-13599250	4602000	0
-13598000	4602000	0
-13596750	4602000	0
-13595500	4602000	0
-13594250	4602000	0
-13593000	4602000	0
-13591750	4602000	0
-13590500	4602000	0
-13589250	4602000	0
-13588000	4602000	0
-13586750	4602000	0
-13585500	4602000	0
-13724250	4603250	0
-13723000	4603250	0
-13721750	4603250	0
-13720500	4603250	0
-13719250	4603250	0
-13718000	4603250	0
-13716750	4603250	0
-13715500	4603250	0
-13714250	4603250	0
-13713000	4603250	0
-13711750	4603250	0
-13710500	4603250	0
-13709250	4603250	0
